Genus	SP19.2	SP19.3	SP19.4	SP19.1	SP21.1	SP21.2	SP21.3	SP21.4	SP21.5	SP21.6	SP21.7	SP21.8	SP21.9	USA4.7	USA4.8	USA4.9	USA4.10	USA4.3	USA4.5	USA4.1	USA4.6	USA4.2	USA4.11	USA4.12	USA4.16	USA4.17	USA4.13	USA4.4	USA4.14	USA4.15	SP17.1	SP17.2	SP16.4	SP16.5	SP16.6	SP16.7	SP16.8	SP16.9	SP16.10	SP16.11	SP16.1	SP16.2	SP16.12	SP16.13	SP16.14	SP16.15	SP16.17	SP16.3	SP16.16	SP10.2	SP10.3	SP10.4	SP10.1	SP14.5	SP14.11	SP14.16	SP14.7	SP14.13	SP14.2	SP14.8	SP14.3	SP14.9	SP14.14	SP14.10	SP14.4	SP14.15	SP14.1	SP14.12	SP14.6	SP15.4	SP15.12	SP15.5	SP15.1	SP15.2	SP15.3	SP15.6	SP15.7	SP15.8	SP15.9	SP15.10	SP15.11	SP15.13	SP1.1	SP1.2	SP1.3	SP1.4	SP1.5	SP1.6	SP1.7	SP1.8	SP4.1	SP11.12	SP11.13	SP11.1	SP11.2	SP11.3	SP11.4	SP11.5	SP11.14	SP11.6	SP11.7	SP11.8	SP11.9	SP11.10	SP11.11	USA3.1	USA3.2	USA3.3	USA3.4	USA3.5	USA3.6	USA3.7	USA3.8	SP2.3	SP2.1	SP2.2	USA5.1	USA5.2	USA5.3	SP18.1	SP18.2	FR1.24	FR1.25	FR1.13	FR1.1	FR1.14	FR1.15	FR1.16	FR1.17	FR1.18	FR1.4	FR1.19	FR1.7	FR1.8	FR1.9	FR1.2	FR1.10	FR1.11	FR1.12	FR1.3	FR1.5	FR1.6	FR1.26	FR1.27	FR1.28	FR1.20	FR1.21	FR1.29	FR1.22	FR1.23	FR1.30	FR1.31	IT1.4	IT1.3	IT1.5	IT1.2	IT1.1	SP13.1	SP6.1	SP6.2	SP6.3	SP6.4	USA1.1	USA6.16	USA6.15	USA6.1	USA6.11	USA6.4	USA6.12	USA6.2	USA6.6	USA6.8	USA6.17	USA6.10	USA6.3	USA6.9	USA6.7	USA6.13	USA6.14	USA6.5	SP8.1	SP8.2	SP8.3	SP8.4	SP8.5	SP8.6	SP8.7	SP8.8	SP8.9	SP8.10	SP8.11	DN1.1	DN1.2	DN1.3	DN1.4	DN1.5	SP12.2	SP12.3	SP12.4	SP12.5	SP12.6	SP12.7	SP12.8	SP12.9	SP12.10	SP12.11	SP12.12	SP12.13	SP12.14	SP12.15	SP12.16	SP12.17	SP12.18	SP12.19	SP12.20	SP12.21	SP12.22	SP12.23	SP12.24	SP12.25	SP12.26	SP12.27	SP12.28	SP12.29	SP12.30	SP12.31	SP12.32	SP12.33	SP12.1	USA2.1	GE1.1	GE1.2	SP9.2	SP9.3	SP9.1	SP3.6	SP3.3	SP3.4	SP3.5	SP3.1	SP3.2	SP5.1	SP5.2	SP5.3	SP5.4	SP5.5	SP5.6	SP5.7	SP20.5	SP20.6	SP20.7	SP20.1	SP20.2	SP20.3	SP20.4	SP7.13	SP7.14	SP7.15	SP7.3	SP7.4	SP7.5	SP7.6	SP7.7	SP7.9	SP7.10	SP7.11	SP7.12	SP7.1	SP7.2	SP7.8	SP7.16	SP7.17
Comoclathris	3.12E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87E-05	0	0	0	0	8.92E-05	0	0	0	0	0	0	0	0	0.000162187	0	9.50E-05	0	0	0	0.000625391	0	0.001751161	0	0	0	0	0	0	0	0.006872971	0.002800912	0	0	0	0	0.00023632	0	0.002889234	0.001451092	0.001193313	0	0	3.24E-05	0	0.00029393	0	0	0	0	0.000259814	0.004794132	0.000525681	0	4.66E-05	0.003640004	6.72E-05	0	0	0	0	0.003311994	0	0	0.000272113	0.002153207	0.000560908	0	0	1.71E-05	0.00012805	0	0.000499299	0	0	0.001533917	0	0	0	0	2.56E-05	0	0	0	0	0	0	0	0	0	0.003558337	0	0	0	0	0.004069774	0	0.00368773	0	0	0	0	4.87E-05	0	0	0	0	0	0.000503586	0	0	0	0	2.97E-05	0	0	0	0.000840511	0	0.004618394	0	0.004617921	0	0	0	0	0	0	0	0	0	0	0.000137697	1.42E-05	0	4.89E-05	0	0	0	0	5.11E-05	0	0	0	0	0	0.000270646	0.000357875	0.000211488	0.0001972	0	0.000305458	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020849	0	0.002829601	0	0	0	0.000452679	0.001663926	0	0.000362805	0	0	0	0	0	0	0.001712622	0.000703836	0.000100356	0	0.000292979	0.000209838	0	0.00038426	0.002026192	0	0.000471459	0.00025175	5.57E-05	0.000369913	2.29E-05	0.001063527	0.000414247	0.000103321	0.000664605	0.00057103	6.77E-05	0.002429706	0.000212923	0.000498207	0.002584896	0.000174917	2.61E-05	0.002797965	0.000512583	0.000537332	0.000158845	0.000301675	0	0	0	0	0	0	0	0	0	0.002897131	0	0	0	0.000332849	0	0	0	0	0	0	0.000275702	0	0	0	0	0	0	0	9.06E-05	0	4.74E-05	0	0.000245237	0	0	0	0	0	0	0	0	0	0	0
Condenascus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001309035	0	0	0	0	0	0	0	0	0	0	0.000437566	0	7.65E-05	0	0	0.000173888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coniella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.61E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.76E-06	2.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coniochaeta	0	0	0	0	0	0	0	0	0	0	0.020753177	0	8.84E-05	0	0	0	0	0	0	0	0	0	0	0	5.08E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001740121	0.001160127	0.000461711	1.60E-05	0.000436808	0.006737008	0.000399607	0	0.000609904	0.000147007	8.04E-05	0.00031109	0.000806172	0.000401531	0.000214107	0	0	0	0	0	0	0	0	0	0.000226915	0	0	1.98E-05	0	0	0	0	0	2.56E-05	0	0	0	0	0	0	0	0	1.13E-05	0	0	0	4.60E-05	0	0	0	0	0	0	0.002181493	0	0.000101847	0	0	0.000415048	0	0.003250203	0	0	0	0	0	0	0	0	0	0	0.022566113	0	0.016091134	0.003954487	0.000471805	0.004137754	0	0	0.000465927	0.000173301	0.022031861	0.004324229	0	0.012256433	0.021666097	0.01416919	0	0	0	0	0	0	0	0.000100252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001005258	0	0	0	0.000173073	0	0.00033162	0.000312381	0	0	0	0	0	8.60E-06	0.000292847	3.58E-05	0.000223815	0.000904742	0.001027922	2.78E-05	0	0	0	0	0	0	7.83E-05	0	0	0	0	0.000365287	0	0	0	0	6.24E-05	0	0.001029692	0	0	0	0	0	0	0.000235729	4.20E-05	7.65E-05	7.22E-05	0	0.000201583	0	0.000158956	0	0	0.000172977	0	0	0	0	7.65E-05	0	0	0	5.00E-05	0	7.87E-05	0.003080636	0	0	0	0	0	0	0	0.000332384	0	0	0	0	0	0	0	0	0	0	0	0	0.000181197	0	0.000176701	0.001692138	1.34E-05	0.000110479	0	5.72E-05	0	0	0.000945779	0	0	7.03E-05	0	2.63E-05	0	0	0	0	0	0	0
Coniolariella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69E-05	0	0	0	5.09E-05	0	0	0.000315974	0	0	0	0	0.000314926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177478	0	0	0	0	0	0	0	3.45E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021252	0	0	0	0.00229977	0	0.000101272	0	0	0	0	0.000140861	0.000945915	0	0	0	0	0	0	0	0	0	0	0
Coniosporium	0	0	0	0	0	0.007126273	0	0	0	0	0	0.014998049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.24E-05	0	0	0	0	0.000936049	0.000140402	0	0.000925878	3.27E-05	0	0	0	0	0.001163624	0	0	0	0	0	0	0	0	0	0.000101388	0	0	0.013298899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.39E-05	0	1.50E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125008	0	0	0	0	0.000125742	0	0	0	0	0	0	0	0	0	0	0.001504638	0	0	0	3.47E-05	0	0	0	0	0	0.003853788	0	0	0	0	0	0	0	0	0.000283043	0	0	0	0	0	0	0.000502906	0.00011673	0	0	0	0	0	0	0.001590557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000483899	0	0	0	0	0	0	0	0	0	0	0.000374191	0.000769394	0	8.48E-05	0.001315524	0	0	0	0	0.00036266	5.59E-05	0.000201739	0	0.001136702	6.95E-05	9.30E-05	4.77E-05	0	3.14E-05	0.000127852	0	0	1.23E-05	0	5.47E-05	0	3.68E-05	0	3.75E-05	0.001783947	0.000196745	0	0	0	1.89E-05	0	0	0	0.000817633	0.004368471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95E-05	0.001046049	0	0	0	0	0	0	0	0.00023823	0	0	0	0	0	0	0	0	0	0	0
Coniothyrium	0	0	0	0	0	0	0	0	0	0	0	0	0.00160283	0	0	0	0	0	0	0	0.000232016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000173209	1.86E-05	0	0	0	0.000212121	0	0	0	0	0	4.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000206545	0	0	3.80E-05	7.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.83E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	7.11E-05	0	0	0	0	0	0	0	0.00017618	0	3.94E-05	0	0	0	0	0	0	0	0.000178186	0	0	0	0.002356644	0	0	0	0	0	0	0	0	0	4.87E-05	1.69E-05	7.15E-05	0	0	0	0	0	0	0	5.47E-05	0	0	0	0.000162449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Conocybe	0	0	0	3.76E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.39E-05	3.86E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08E-05	0	0	0	0	0	0.000473286	0	0	0	0	0	0	0	0	0.00085494	0.00238566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.88E-05	0	0	0	0	0	0	0	5.87E-05	0	0	0	0	0.000991494	0	0	0	0	8.91E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000405338	0	0	0	0	0.00012167	0	0	0	0	0	0	3.75E-05	0	0	0	0	3.65E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.25E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Constantinomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.82E-05	0	0	0	7.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000357722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003406084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.35E-05	0	0	0	0	0	0.000408276	0	0	0	0.000132868	0	0	0	8.34E-05	0	0	0	0	0	0	3.80E-05	0	0.000223962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001346554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Contumyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprinellus	0	0	0	0	0	0	0	0	0	0	0	2.79E-05	0	0	0	0	8.41E-05	0	0.000147286	0.000361368	0	0	0	0.000108213	0.00033751	0	0	0	0	0	0	0.000108522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.88E-05	0	8.87E-05	0	0	0.000606678	0.000133721	0	2.05E-05	6.61E-05	5.72E-05	0	0.000269612	0.000561259	0	8.38E-05	0	0.000624447	0	0	3.36E-05	7.15E-05	0	0	0	0.000386238	1.49E-05	0	9.90E-05	0.000101327	5.31E-05	0	0	0	0	0	0	0	0	0	8.50E-05	0	3.05E-05	6.80E-06	0	0	0	0	0	0	0	0	3.57E-05	0	0.01196245	0	0	0	0	0.000611043	0.030995362	0	0	0	0	0	5.27E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000162061	0	0	7.35E-05	0	0	0	0	0	0.000217753	0.000125748	0	0	0	0	0	0	0	0	0	0	0	0	0.001726643	0.002940125	0	0	0	0	0	0.003093102	0.000210181	0	0	0	0.000169699	0.000132648	0	0	0	1.16E-05	2.17E-05	0	0	0	2.56E-05	6.71E-05	0.00047204	0.000484869	0	0.000136061	0	0	0	0	0.000312193	0.0008026	0	0.000141967	0	0	0.001226322	0	0	0	3.81E-05	0.000329645	0.0008809	0	2.31E-05	0.000637585	0.00794227	0.000420284	0	0	0.000435193	6.29E-05	9.04E-05	0.000162401	0.000465361	6.95E-05	1.69E-05	0.000111269	0.00029822	2.10E-05	0	0.000162583	0.000425846	4.31E-05	5.60E-05	0	0	2.21E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.09E-05	0	0	6.19E-05	0	0	0	0	0.00014725	0.001076815	0	0	0.001970032	0.000233657	0	8.69E-05	0.001066516	0.00147843	0	0	0	0.000162084	0	0	0.000109803	0	0	0	0
Coprinopsis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105204	0	0	0	0	0	9.64E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20E-05	0	0	4.15E-05	0	0	0.002950951	0.000154612	0	0	0	0	0	0	0	0	0	0	3.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20E-05	0	0	0	0	0	0	0	0	0	0.00196692	0	0	0	0	0.000403519	0	0	0	0	0	0	0	0	0.000751993	0	0	0	0	0	0	0	0.000264211	0	0	0	0.000141804	0.000389928	0	0.001897366	0	0	0	0	0	0	0	0	0	0	0	0	6.12E-05	0	0	0	0	0	1.19E-05	0.002765981	0.002465911	0	0	0	0	0	0	0.000272667	8.46E-05	0	0	0.000203638	0	0.000173545	0	0	0	0	0	0	0	3.58E-05	0.000111908	0	0.001099036	0	0	0	0	0	0	0.000515118	0	0	0	0	0	0	0	0	0	0	0.00052565	0.000925503	0.000590807	3.08E-05	0	0	0.001140771	0	0	0.001106114	0.000643361	5.57E-05	0.000270668	0.002357321	0.00072292	0.000490333	0.000667615	0	8.91E-05	0.000481326	4.52E-05	5.32E-05	2.46E-05	3.73E-05	0.000524751	0	0.000125172	0	0.000199938	0	0.005718708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76E-05	0	0	0	0	0	0	0	0	1.33E-05	0	0	0	0	0	0	0	0
Coprinus	0	0	6.44E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000616451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000156112	0	0	0	0	0	0	0	3.86E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000136637	0	0	0	0	0	0	0	0	7.31E-05	0.000512483	0.000143295	0.000910183	0.001258772	0.000297386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.56E-05	0	0	0	0.00013107	0	0	0	0	0	0	0	0	2.71E-05	0	6.95E-05	4.23E-05	0	0	2.62E-05	1.50E-05	4.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09E-05	1.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cordana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.66E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000390965	0	0	6.68E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cordyceps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coriolopsis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coronicium	0	0	0	1.02E-05	0	0	0	1.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000462755	0	0	0	0	0	0	0	0	0.000225292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corticium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
